"title","price","savings","rating","reviews-count","score","url","is-sponsored","is-amazon-choice","is-discounted","before-discount","amazon-id","thumbnail","high-res-image","short-description","full-description"
"AM Multi Purpose Storage Box for Small Stuff Storage/Jewels and Many More","",999,0,0,0,"https://amazon.in/AM-Multi-Purpose-Storage-Jewels/dp/B07WGK9SW9/ref=sr_1_299?keywords=am&qid=1677581849&sr=8-299",false,false,true,"999","B07WGK9SW9","https://m.media-amazon.com/images/I/61xk88+c4-L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/61xk88+c4-L.jpg"," About this item  Multi Purpose Jewellery Box Sets Usage: To Store Jewellery Like Pendant, Earring, Etc And Also to Store Small Stuffs Etc Light Weight. It is easy to carry. Package Content: Storage Box "," This Plastic Storage Box has multipurpose uses. Store jewelry, safety pins, rings, bracelets, needles, stitching equipment, buttons, clips, screws and other accessories in this Storage Box. The plastic dividers can be removed or added according to your storage needs. Product Features:- Multipurpose Storage Box Divided Into 36 Grid Cells for Convenience and Easy Taking."
"DIYthinker AM Culture Letter Pattern Flip Bifold Faux Leather Wallet Multi-Function Card Purse","",0,0,0,0,"https://amazon.in/DIYthinker-AM-Culture-Pattern-Leather-Multi-Function/dp/B09QHKSHJ1/ref=sr_1_300?keywords=am&qid=1677581849&sr=8-300",false,false,false,"","B09QHKSHJ1","https://m.media-amazon.com/images/I/61t6Mc+R6CL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/61t6Mc+R6CL.jpg"," About this item  Size: 12cm*9.8cm Classification: Wallet Feature: Soft, leather-like material Package Quantity: 1 x Wallet Warranty not applicable for this product "," Size: 12cm*9.8cmClassification: WalletFeature: Soft, leather-like material Package Quantity: 1 x WalletThis product can be personalized. Please order first and send your picture to me by Email..We wish to bring everyone's ideas into reality. We provide the greatest product choice for you, such as 3C, mugs and dishes , wall decorations, car peripherals or clothing accessories."
"AM Multi Purpose Storage Box for Small Stuff Storage/Jewels and Many More","",999,0,0,0,"https://amazon.in/AM-Multi-Purpose-Storage-Jewels/dp/B07WGK63CF/ref=sr_1_301?keywords=am&qid=1677581849&sr=8-301",false,false,true,"999","B07WGK63CF","https://m.media-amazon.com/images/I/615zBi79I4L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/615zBi79I4L.jpg"," Multi Purpose Jewellery Box Sets Usage: To Store Jewellery Like Pendant, Earring, Etc And Also to Store Small Stuffs Etc Light Weight. It is easy to carry. Package Content: Storage Box "," This Plastic Storage Box has multipurpose uses. Store jewelry, safety pins, rings, bracelets, needles, stitching equipment, buttons, clips, screws and other accessories in this Storage Box. The plastic dividers can be removed or added according to your storage needs. Product Features:- Multipurpose Storage Box Divided Into 36 Grid Cells for Convenience and Easy Taking."
"AM Buddhism Sanskrit Letter Pattern Passport Holder Travel Wallet Cover Case Card Purse","",0,0,0,0,"https://amazon.in/Buddhism-Sanskrit-Letter-Pattern-Passport/dp/B07MKWSGTC/ref=sr_1_302?keywords=am&qid=1677581849&sr=8-302",false,false,false,"","B07MKWSGTC","https://m.media-amazon.com/images/I/618U1ZrBC6L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/618U1ZrBC6L.jpg"," About this item  Size: 9.5cm x 14.7cm (3.7 inch x 5.8 inch) Classification: Passpord Holder Feature: -Rectangular-shaped .; -Hold up passport, cards, bills, air tickets or other important things in organized .; -Soft leather-like material: smooth to touch and good to use.; -Simple, classic and fashionable design: suitable for different wearing style.; -A good travel companion for you and your friends without throwing passport in messy travel bag anymore. Material: Leather Package Quantity: 1 x Passpord Holder Warranty not applicable for this product "," Size: 9.5cm x 14.7cm (3.7 inch x 5.8 inch)Classification: Passpord HolderFeature: -Rectangular-shaped .-Hold up passport, cards, bills, air tickets or other important things in organized .-Soft leather-like material: smooth to touch and good to use.-Simple, classic and fashionable design: suitable for different wearing style.-A good travel companion for you and your friends without throwing passport in messy travel bag anymore. Material: LeatherPackage Quantity: 1 x Passpord Holder"
"AM Multi Purpose Storage Box for Small Stuff Storage/Jewels and Many More","",999,0,0,0,"https://amazon.in/AM-Multi-Purpose-Storage-Jewels/dp/B07WFKCNBL/ref=sr_1_303?keywords=am&qid=1677581849&sr=8-303",false,false,true,"999","B07WFKCNBL","https://m.media-amazon.com/images/I/51RGAmXjPeL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/51RGAmXjPeL.jpg"," About this item  Multi Purpose Jewellery Box Sets Usage: To Store Jewellery Like Pendant, Earring, Etc And Also to Store Small Stuffs Etc Light Weight. It is easy to carry. Package Content: Storage Box "," This Plastic Storage Box has multipurpose uses. Store jewelry, safety pins, rings, bracelets, needles, stitching equipment, buttons, clips, screws and other accessories in this Storage Box. The plastic dividers can be removed or added according to your storage needs. Product Features:- Multipurpose Storage Box Divided Into 36 Grid Cells for Convenience and Easy Taking."
"Shoppers Bucket Ain't Nobody Got Time for That Key Rings - Customized/Personalized Also Available","",499,0,0,0,"https://amazon.in/Shoppers-Bucket-Aint-Nobody-Rings/dp/B09TTQ1462/ref=sr_1_304?keywords=am&qid=1677581849&sr=8-304",false,false,true,"499","B09TTQ1462","https://m.media-amazon.com/images/I/71xJWw7MuGL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/71xJWw7MuGL.jpg"," About this item  You can also Customized and personalised keychain - Place your Order & send Hd Photo with your Order id on given whatsapp number with in 2 hrs of placing order. Package Content : Premium Printed Keychain Metal Keyring Can be use as Travel Luggage Accessory.Key Chain can hold Light Weight Keys. It can be used for Car Bike for Men, Women, Girls and Boys. Keyring Plated with Chrome Finish gives Stunning & beautiful look with Bright Vibrant Colours. Buy Now ! "," Key holder Ring, Hook and Chain is made of Zinc Alloy Metal and Plated with Chrome Finish, gives classy look. Looks Stunning & Beautiful with Bright Vibrant Colours. With Ring Key Chain Key holder. Key Chain Looks beautiful on any Hand Bag with Bright & Vibrant Colours of Key Chain. Key Chain can also be used as Key Holder for Wall, Key Stand, Key Holders for Wall, Key Hanger, Keychain Holder, Key Ring, Key Chain for Bikes, Key Holder Wall, Keychain Holder, Keychains for Bike, Keychain Holder for Wall. This Keychain is for Men, Keychain for Bike for Men, Keychain for Car Cycle Scooter Moped or any Two-Wheeler or Four-Wheeler. Key Chain with Keyholder for wall keychain stands key hanger Chrome Finish Zinc Alloy Metal for Bike Car Men Women Girls Boys Teenage Youngsters can also bs used with Handbag, School Bag, Purse, Backpack, Clutches Hobos & Shoulder Bags Messenger Bags, Potlis & Wristlets Satchels Sling & Cross-Body Bags Totes School Bag and even use for Gift Offerings. Multi-purpose Key Chain Constructed with Solid Material Strikingly Beautiful Design, Light Weight, easily Fits in Pocket. Ideal for Gifting or Pampering Yourself. It is also a Fashion Travel Luggage Accessory. If you apply on Travel Bags, you can easily and Beautifully Identify your Bag on Luggage Belt at Airport. **** Packaging: Key Chain is packed in Box. Classy and appealing this keychain will be an ultimate pick for your bag collection."
"Am Drop Shape Crystal Edged Red Stones/Kundans For Jewellery Making/Decorating & Crafts. Pack Of 400 Stones - Red","",400,4.6,3,"13.80","https://amazon.in/Crystal-Kundans-Jewellery-Decorating-Crafts/dp/B072BHW98G/ref=sr_1_305?keywords=am&qid=1677581849&sr=8-305",false,false,true,"400","B072BHW98G","https://m.media-amazon.com/images/I/71zRXg0MWKL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/71zRXg0MWKL.jpg"," About this item  Crystal edged drop shape jewellery making stones. 400 drop shape crystal edged stones in Red Color Very popular for making & decorating jewellery and crafts Medium Size : 6mm , Color : Red Package Contents: 400 Stones Pack "," Crystal edged drop shape stones for jewellery making/decorating & craft work. This pack comes with 400 stones in Red Color. Use this colorful combination of pastable stones to decorate your jewel masterpiece."
"Shoppers Bucket Ain't Nobody Got Time for That Heart Key Chains Key Rings","",499,0,0,0,"https://amazon.in/Shoppers-Bucket-Nobody-Heart-Chains/dp/B09TRKK1GV/ref=sr_1_306?keywords=am&qid=1677581849&sr=8-306",false,false,true,"499","B09TRKK1GV","https://m.media-amazon.com/images/I/71xJWw7MuGL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/71xJWw7MuGL.jpg"," About this item  You can also Customized and personalised keychain - Place your Order & send Hd Photo with your Order id on given whatsapp number with in 2 hrs of placing order. Package Content : Premium Printed Keychain Metal Keyring Can be use as Travel Luggage Accessory.Key Chain can hold Light Weight Keys. It can be used for Car Bike for Men, Women, Girls and Boys. Keyring Plated with Chrome Finish gives Stunning & beautiful look with Bright Vibrant Colours. Buy Now ! "," Key holder Ring, Hook and Chain is made of Zinc Alloy Metal and Plated with Chrome Finish, gives classy look. Looks Stunning & Beautiful with Bright Vibrant Colours. With Ring Key Chain Key holder. Key Chain Looks beautiful on any Hand Bag with Bright & Vibrant Colours of Key Chain. Key Chain can also be used as Key Holder for Wall, Key Stand, Key Holders for Wall, Key Hanger, Keychain Holder, Key Ring, Key Chain for Bikes, Key Holder Wall, Keychain Holder, Keychains for Bike, Keychain Holder for Wall. This Keychain is for Men, Keychain for Bike for Men, Keychain for Car Cycle Scooter Moped or any Two-Wheeler or Four-Wheeler. Key Chain with Keyholder for wall keychain stands key hanger Chrome Finish Zinc Alloy Metal for Bike Car Men Women Girls Boys Teenage Youngsters can also bs used with Handbag, School Bag, Purse, Backpack, Clutches Hobos & Shoulder Bags Messenger Bags, Potlis & Wristlets Satchels Sling & Cross-Body Bags Totes School Bag and even use for Gift Offerings. Multi-purpose Key Chain Constructed with Solid Material Strikingly Beautiful Design, Light Weight, easily Fits in Pocket. Ideal for Gifting or Pampering Yourself. It is also a Fashion Travel Luggage Accessory. If you apply on Travel Bags, you can easily and Beautifully Identify your Bag on Luggage Belt at Airport. **** Packaging: Key Chain is packed in Box. Classy and appealing this keychain will be an ultimate pick for your bag collection."
"AM Stone Lace 6-line Full Length Bracelet/Jewellery Decoration for Women (1.25 Meters, Golden)","",300,3.7,123,"455.10","https://amazon.in/AM-Stone-6-line-Jewellery-Decoration/dp/B01M03G8X7/ref=sr_1_241?keywords=am&qid=1677581789&sr=8-241",false,false,true,"300","B01M03G8X7","https://m.media-amazon.com/images/I/A14eCGzVCyL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/A14eCGzVCyL.jpg"," About this item  Stone sheet for jewellery decoration, 1.25 meters length 6-Lines, can cut into strips, can decorate multiple jewellery pieces Pack of 6 lines-full length Popular for quilling items and silk thread jewelry "," Stone sheet for bangles/jewellery decoration. 6-line full roll length. it can be easily cut into strips and can be used to decorate jewellery items."
"10 am Vintage Tray (880 gms)","",0,0,0,0,"https://amazon.in/10-Vintage-Tray-880-gms/dp/B012CV7UKC/ref=sr_1_219?keywords=am&qid=1677581416&sr=8-219",false,false,false,"","B012CV7UKC","https://m.media-amazon.com/images/I/61ACKlwq-5L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/61ACKlwq-5L.jpg"," About this item  Add a sophicated touch to your home with 10am's elegant serving trays. Finished with a high gloss and a glass top. Classy & Easily Wipeable . Material : Wood + Glass Designer Trays . "," Finished with a high gloss and a glass top, our trays are classy and easily wipeable."
"SYUTM Minimalist Slim Wallet and Credit Card Holder (Khakhi Green)","",699,4.2,17,"71.40","https://amazon.in/SYUTM-Minimalist-Wallet-Credit-Holder/dp/B0B4PB84J1/ref=sr_1_145?keywords=am&qid=1677581397&sr=8-145",false,false,true,"699","B0B4PB84J1","https://m.media-amazon.com/images/I/6184Ao74xaL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/6184Ao74xaL.jpg"," About this item  Minimalist Card Holder Wallet can hold 13-15 cards and cash straight away. Perfect for carrying in the pocket. The wallet is very sturdy and will last you for a long time. Wallet Dimension :- 12*10*1 "," Syutm has gone that Extra mile to get some thing exceptional for you and your loved ones! This Unique pockets will without a doubt mild up the day for whoever receives it. Select this Variant of the Syutm Minimalist Wallets. This Syutm Minimalist Wallet has a private touch. SYUTM MINIMALIST WALLET - Keep all your Cards and cash Neat and Organized in this Stylish Wallet. It's Typically a Bi-fold wallet. It has 8 inbuilt card Slots, 1 Slot out side. The most Distinctive Feature of this Wallet is an size and weight of the Wallet, offers you Ample Space to keep all the cards you need without creating the big bump on you pocket. CLASSY PURSE FOR ALL – A wallet should be Contemporary, Robust and Durable. This wallet offers Elite Features with Uncompromising Style and Comfort. The inside of the Wallet is as important as the outside, hence we use top quality Polyester Fabric for the Lining which is both Soft to touch and Extremely Durable. GIFTS FOR MEN - This Festive Season Bring a smile on his face by gifting him this absolutely Classy and Robust Minimalist Wallet for Men. It comes in a perfect Packaging and is the perfect gifting solution for Men and boys of all age groups on all occasions, like Diwali Gifts, Birthday Gifts, Puja gifts, Dhanteras Gifts , Wedding Gifts , Anniversary gifts, Valentines day gifts etc.;Department Name: Unisex-Adult; Style Name: Two Fold Wallet IT'S NOT BULKY: Syutm Minimalist Wallet will never become bulky even after you keep all your ATM cards, credit cards and cash in side the Men Wallet. This is slimmest as well as minimalist wallet for men as well as women."
"10 am Vintage Tray (1 kg 8 gms)","",0,0,0,0,"https://amazon.in/10-Vintage-Tray-gms/dp/B012CV7TIU/ref=sr_1_221?keywords=am&qid=1677581416&sr=8-221",false,false,false,"","B012CV7TIU","https://m.media-amazon.com/images/I/61ACKlwq-5L._AC_UL320_.jpg","https://m.media-amazon.com/images/I/61ACKlwq-5L.jpg"," Add a sophicated touch to your home with 10am's elegant serving trays. Finished with a high gloss and a glass top. Classy & Easily Wipeable . Material : Wood + Glass Designer Trays . "," Finished with a high gloss and a glass top, our trays are classy and easily wipeable."
"RED Black Men's Bi-Fold Wallet (AM-MWT-111018B)","",NaN,0,0,0,"https://amazon.in/RED-Black-Bi-Fold-Wallet-AM-MWT-111018B/dp/B07KC8PWFJ/ref=sr_1_147?keywords=am&qid=1677581397&sr=8-147",false,false,true,"1,850","B07KC8PWFJ","https://m.media-amazon.com/images/I/714a5hwviXL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/714a5hwviXL.jpg"," About this item  Outer Material: Leather, Inner Material: Linen Color: Black Product Dimensions (L x W x H): 11.5 cm x 1.3 cm x 9.5 cm Closure Type: Flap List of Included Items: 1 Men's Wallet ",""
"10 am Eiffel Tower Tray (880 gms)","",0,0,0,0,"https://amazon.in/10-Eiffel-Tower-Tray-880/dp/B012CV5RWK/ref=sr_1_224?keywords=am&qid=1677581416&sr=8-224",false,false,false,"","B012CV5RWK","https://m.media-amazon.com/images/I/61gOP8KonrL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/61gOP8KonrL.jpg"," Add a sophicated touch to your home with 10am's elegant serving trays. Finished with a high gloss and a glass top. Classy & Easily Wipeable . Material : Wood + Glass Designer Trays . "," Finished with a high gloss and a glass top, our trays are classy and easily wipeable."
"Am leather Pen and Leather Wallet Combo Set for Men and Boys","",NaN,0,0,0,"https://amazon.in/AM-LEATHER-Leather-Wallet-Combo/dp/B0813Q4KFG/ref=sr_1_247?keywords=am&qid=1677581789&sr=8-247",false,false,true,"2,499","B0813Q4KFG","https://m.media-amazon.com/images/I/71GJOT1k9eL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/71GJOT1k9eL.jpg"," About this item  💨💨 DESIGNED FOR MEN: Dimensions And weight : (L x W x H): Wallet : 11 X 9 X 2 CM ,70 GM ,pen : It can be used as cell phone bracket, capacitor pen, ball point pen. Mobile stand, High Sensitive Mini Stylus Pen for Android and all Smart phones Ballpoint Pen One simple twist, easily switch to a, Blue ink 1. 0mm point ballpoint pen when you need to take notes on paper .you can touch your smart phone with this pen. (see attached photo). ✿ Elegant Men's Gifts:.This AM LEATHER Combo Gift set comes with a wallet and pen. Made of Exclusive High Quality Genuine Leather, Well Designed By Skilled Handcraft Man, Durable Cloth Lining. This AM LEATHER Gift set Combo with Wallet & Stylish pen. Designed for men and a beautiful gift for men. wallet, pen set for every elegant man. ✿ If you want the perfect GIFT For your love one ,so you have come to the right place.The best choice for men's gifts: men gifts for anniversary. suitable for every man, father, husband, boyfriend, brother, yourself, son, boss, subordinates, etc. It is the best gift choice for Birthday, Anniversary, Father's day, Thanksgiving, Valentine's day and so on. ★★★★★ CUSTOMER FEEDBACK: We at AM Leather are working hard to make and present the best product made up of Pure Leather. We are looking to have good and genuine feedback that might help others ",""
"10 am Black and White Tray (1 kg 8 GMS)","",0,0,0,0,"https://amazon.in/10-Black-white-Tray-gms/dp/B012CV4MAI/ref=sr_1_226?keywords=am&qid=1677581416&sr=8-226",false,false,false,"","B012CV4MAI","https://m.media-amazon.com/images/I/613ClM3CYoL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/613ClM3CYoL.jpg"," About this item  Add a sophicated touch to your home with 10am's elegant serving trays. Finished with a high gloss and a glass top. Classy & Easily Wipeable . Material : Wood + Glass Designer Trays . "," Finished with a high gloss and a glass top, our trays are classy and easily wipeable."
"Am leather RFID Bi-Fold Wallet Card CASE and Keyring Combo","",NaN,0,0,0,"https://amazon.in/LEATHER-Bi-Fold-Wallet-Keyring-Combo/dp/B08YKCQT2M/ref=sr_1_149?keywords=am&qid=1677581397&sr=8-149",false,false,true,"2,499","B08YKCQT2M","https://m.media-amazon.com/images/I/71cVovUNmUL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/71cVovUNmUL.jpg"," About this item  ★★★This AM LEATHER Combo Gift set comes with an Signature style wallet, card case and a keychain is manufactured from high quality Genuine Leather, Well Designed By Skilled Handcraft Man, Durable Cloth Lining. Designed for men and a beautiful gift for men. Wallet Dimension : 11 x 2 x 9.5 cm ,weight ;80 gm Card case : 10 x 2 x 8.5 cm , weight : 50 gm, round shape normal keyring with metal ring 🌴 If you want the perfect GIFT For your love one ,so you have come to the right place.The best choice for men's gifts: men gifts for anniversary. suitable for every man, father, husband, boyfriend, brother, yourself, son, boss, subordinates, etc. It is the best gift choice for Birthday, Anniversary, Father's day, Thanksgiving, Valentine's day and so on CUSTOMER FEEDBACK: We have always aimed and targeted to achieve 100% Customer Satisfaction and therefore our wallets do not disappoint. We at AM Leather are working hard to make and present the best product made up of Pure Leather. We are looking to have good and genuine feedback that might help others ",""
"AM Acrylic Gold Foiled Purple Drop Shape Stones/Kundans for Jewellery Making/Decorating and Craft Work","",400,3.4,6,"20.40","https://amazon.in/Foiled-Purple-Kundans-Jewellery-Decorating/dp/B072F2YY2J/ref=sr_1_228?keywords=am&qid=1677581416&sr=8-228",false,false,true,"400","B072F2YY2J","https://m.media-amazon.com/images/I/81AUDDIXhhL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/81AUDDIXhhL.jpg"," About this item  Gold foiled drop shape jewellery making stones. 400 Stones in Purple color. Very popular for decorating jewellery and crafts Medium Sized Drop Shape Stones Package Contents: 400 Stones "," Gold foiled drop shape stones for jewellery making/decorating & craft work. This pack comes with 400 stones in purple color. Use this colorful combination of pastable stones to decorate your jewel masterpiece."
"NCAA Texas A&M Aggies Zep-Pro Pull-Up Leather Trifold Embossed Wallet, Brown","",0,0,0,0,"https://amazon.in/Zep-Pro-Pull-Up-Leather-Trifold-Embossed/dp/B00BBOXVJ6/ref=sr_1_151?keywords=am&qid=1677581397&sr=8-151",false,false,false,"","B00BBOXVJ6","https://m.media-amazon.com/images/I/71vx0B1ESEL._AC_UL320_.jpg","https://m.media-amazon.com/images/I/71vx0B1ESEL.jpg"," Trifold style wallet 100 percent genuine pull-up leather wallet Decorative embossed official logo Attractively boxed to make the perfect gift Features six credit card slots Warranty not applicable for this product "," Texas A&M Aggies - Trifold Debossed Leather Wallet"
